Gene	MostFrequentPhenotype	numVariant	numPhenotypes	Date	MostFrequentInterpretation
TMEM86A	Malignant melanoma	1	1	aug2014	not provided
FNIP1	Lung cancer	2	2	aug2014	not provided
SMIM1	Blood group, vel system	1	1	aug2014	Pathogenic
SMIM7	Malignant melanoma	1	1	aug2014	not provided
LGALS14	Malignant melanoma	1	1	aug2014	not provided
GTF2A1L	Malignant melanoma	3	3	aug2014	not provided
BCL10	Follicular lymphoma	18	18	aug2014	other
ALG2	Congenital disorder of glycosylation type 1I	5	5	aug2014	Pathogenic
PDCD5	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
PDCD2	Developmental delay and additional significan	7	7	aug2014	Pathogenic
PDCD1	Multiple sclerosis modifier of disease progre	2	2	aug2014	risk factor
UGT3A1	Lung cancer	4	4	aug2014	not provided
FUZ	Neural tube defect	3	3	aug2014	Pathogenic
HDLBP	Malignant melanoma	1	1	aug2014	not provided
PBLD	Malignant melanoma	2	2	aug2014	not provided
OR6C3	Malignant melanoma	3	3	aug2014	not provided
DSG2	AllHighlyPenetrant	103	103	aug2014	Benign
ERP44	Lung cancer	2	2	aug2014	Uncertain significance
SERPINF1	Osteogenesis imperfecta type 12	11	11	aug2014	Pathogenic
OR6C6	Malignant melanoma	3	3	aug2014	not provided
ARFGEF2	not provided	30	30	aug2014	Uncertain significance
SERPINF2	Anti-plasmin deficiency, congenital	3	3	aug2014	Pathogenic
GHSR	Short stature, idiopathic, autosomal	4	4	aug2014	Pathogenic
GFI1	Malignant melanoma	3	3	aug2014	Pathogenic
OCM2	Malignant melanoma	1	1	aug2014	not provided
ZNF101	Malignant melanoma	1	1	aug2014	not provided
OR13G1	Malignant melanoma	2	2	aug2014	not provided
SREBF1	Malignant melanoma	1	1	aug2014	not provided
OXCT1	Succinyl-CoA acetoacetate transferase deficie	18	18	aug2014	Uncertain significance
DSG4	Hypotrichosis 6	12	12	aug2014	Pathogenic
STAC	Malignant melanoma	2	2	aug2014	not provided
CIC	AllHighlyPenetrant	33	33	aug2014	not provided
KARS	Charcot-Marie-Tooth disease, recessive interm	5	5	aug2014	Pathogenic
MPPED1	Lung cancer	1	1	aug2014	Uncertain significance
LOC101927477	Lung cancer	1	1	aug2014	Uncertain significance
RAB39B	Mental retardation, X-linked 72	2	2	aug2014	Pathogenic
ZNF324	Malignant melanoma	1	1	aug2014	not provided
IL12B	Bcg and salmonella infection, disseminated	4	4	aug2014	Pathogenic
IL12A	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
OR51L1	Malignant melanoma	1	1	aug2014	not provided
CIT	Malignant melanoma	2	2	aug2014	not provided
DAO	Malignant melanoma	1	1	aug2014	not provided
FIGLA	not provided	5	5	aug2014	Pathogenic
THPO	Essential thrombocythemia	3	3	aug2014	Pathogenic
LRP1B	Lung cancer	34	34	aug2014	Uncertain significance
RPIA	Lung cancer	4	4	aug2014	Pathogenic
ALDH1A2	Malignant melanoma	4	4	aug2014	not provided
LINC00408	Lung cancer	1	1	aug2014	Uncertain significance
MTA2	Malignant melanoma	1	1	aug2014	not provided
DGCR14	Malignant melanoma	2	2	aug2014	not provided
LRP11	Malignant melanoma	1	1	aug2014	not provided
LRP12	Lung cancer	1	1	aug2014	Uncertain significance
CUBN	Megaloblastic anemia due to inborn errors of 	35	35	aug2014	Likely pathogenic
GPC3	Simpson-Golabi-Behmel syndrome	21	21	aug2014	Pathogenic
GPC4	Macrocephaly	1	1	aug2014	Uncertain significance
GPC5	Lung cancer	44	44	aug2014	Uncertain significance
GPC6	Lung cancer	21	21	aug2014	Uncertain significance
MPHOSPH10	Malignant melanoma	2	2	aug2014	not provided
MTAP	Diaphyseal medullary stenosis with malignant 	2	2	aug2014	Pathogenic
BICD2	Spinal muscular atrophy, lower extremity pred	6	6	aug2014	Pathogenic
BICD1	Lung cancer	3	3	aug2014	Uncertain significance
BBS9	Bardet-Biedl syndrome 9	13	13	aug2014	Pathogenic
BBS1	Bardet-Biedl syndrome 1	18	18	aug2014	Pathogenic
BBS2	Bardet-Biedl syndrome 2	24	24	aug2014	Pathogenic
BBS5	Bardet-Biedl syndrome 5	11	11	aug2014	Pathogenic
BBS4	Bardet-Biedl syndrome	27	27	aug2014	Pathogenic
BBS7	Bardet-Biedl syndrome 7	5	5	aug2014	Pathogenic
LOC100996437	Lung cancer	1	1	aug2014	Uncertain significance
C2orf42	Malignant melanoma	1	1	aug2014	not provided
NYX	not provided	27	27	aug2014	not provided
AGL	Glycogen storage disease IIIa	29	29	aug2014	Pathogenic
AGK	Cataract and cardiomyopathy	13	13	aug2014	Pathogenic
OR52B4	Malignant melanoma	1	1	aug2014	not provided
NIPA1	Spastic paraplegia 6	5	5	aug2014	Pathogenic
CELA2A	Lung cancer	1	1	aug2014	Uncertain significance
AGA	Aspartylglycosaminuria	54	54	aug2014	Pathogenic
KHDC3L	Hydatidiform mole, recurrent, 2	6	6	aug2014	Pathogenic
PDCD10	Cerebral cavernous malformations 3	7	7	aug2014	Pathogenic
PDCD11	Malignant melanoma	3	3	aug2014	not provided
IGKC	IMMUNOGLOBULIN KAPPA LIGHT CHAIN POLYMORPHISM	5	5	aug2014	Benign
AGT	Renal dysplasia	13	13	aug2014	Pathogenic
ESPN	Deafness, without vestibular involvement, aut	7	7	aug2014	Pathogenic
SLC28A2	Lung cancer	2	2	aug2014	Uncertain significance
PIK3CA	AllHighlyPenetrant	50	50	aug2014	other
PIK3CB	Lung cancer	2	2	aug2014	Uncertain significance
GPR183	Nonsyndromic microcephaly	2	2	aug2014	Pathogenic
PRNP	Genetic prion diseases	60	60	aug2014	Pathogenic
PIK3CG	Malignant melanoma	4	4	aug2014	not provided
ZSWIM5	Malignant melanoma	1	1	aug2014	not provided
ZSWIM6	Lung cancer	1	1	aug2014	Uncertain significance
ZSWIM1	Malignant melanoma	2	2	aug2014	not provided
ZSWIM2	Malignant melanoma	2	2	aug2014	not provided
TMEM59	Malignant melanoma	1	1	aug2014	not provided
GCOM1	Lung cancer	1	1	aug2014	Uncertain significance
DIMT1	Malignant melanoma	1	1	aug2014	not provided
FAM222B	Lung cancer	1	1	aug2014	Uncertain significance
TBC1D8B	Lung cancer	3	3	aug2014	Uncertain significance
SCG2	Malignant melanoma	3	3	aug2014	not provided
RIC1	Malignant melanoma	1	1	aug2014	not provided
ZNF676	Malignant melanoma	2	2	aug2014	not provided
ZNF674	AllHighlyPenetrant	11	11	aug2014	Benign
ORM1	OROSOMUCOID POLYMORPHISM	10	10	aug2014	Uncertain significance
PRRG2	Malignant melanoma	2	2	aug2014	not provided
PRRG3	Malignant melanoma	1	1	aug2014	not provided
MAX	Pheochromocytoma, susceptibility to	9	9	aug2014	risk factor
PARP14	Malignant melanoma	1	1	aug2014	not provided
ZNF679	Lung cancer	3	3	aug2014	Uncertain significance
ZNF678	Lung cancer	2	2	aug2014	not provided
MYRFL	Malignant melanoma	3	3	aug2014	not provided
MAG	not provided	2	2	aug2014	not provided
MAF	Cataract, pulverulent, juvenile-onset	2	2	aug2014	Pathogenic
ANXA1	Malignant melanoma	1	1	aug2014	not provided
ACLY	not provided	11	11	aug2014	Uncertain significance
MAK	Retinitis pigmentosa 62	7	7	aug2014	Pathogenic
DEC1	Lung cancer	2	2	aug2014	Uncertain significance
MAL	Lung cancer	1	1	aug2014	Uncertain significance
EVL	Malignant melanoma	3	3	aug2014	not provided
ALDH3A2	Sjögren-Larsson syndrome	9	9	aug2014	Pathogenic
EVC	Chondroectodermal dysplasia	10	10	aug2014	Pathogenic
MGST1	Developmental delay and additional significan	1	1	aug2014	Pathogenic
EDC4	Lung cancer	2	2	aug2014	not provided
ZNF451	Malignant melanoma	1	1	aug2014	not provided
CSDE1	Malignant melanoma	1	1	aug2014	not provided
ZNF454	Malignant melanoma	2	2	aug2014	not provided
BACH2	Lung cancer	4	4	aug2014	not provided
BACH1	Malignant melanoma	1	1	aug2014	not provided
LOC401134	Lung cancer	1	1	aug2014	Uncertain significance
GMDS	Lung cancer	2	2	aug2014	Uncertain significance
WSB1	Malignant melanoma	1	1	aug2014	not provided
KCNIP4	Lung cancer	20	20	aug2014	Uncertain significance
KCNIP1	Malignant melanoma	2	2	aug2014	not provided
PRSS56	Microphthalmia, isolated 6	4	4	aug2014	Pathogenic
PRSS50	Malignant melanoma	1	1	aug2014	not provided
MPV17	Navajo neurohepatopathy	22	22	aug2014	Pathogenic
PRSS58	Lung cancer	2	2	aug2014	not provided
MOGAT3	Malignant melanoma	1	1	aug2014	not provided
ANAPC1	Malignant melanoma	2	2	aug2014	not provided
HMCN2	Malignant melanoma	1	1	aug2014	not provided
HMCN1	not provided	24	24	aug2014	not provided
PLEKHS1	Malignant melanoma	2	2	aug2014	not provided
ANAPC4	Malignant melanoma	3	3	aug2014	not provided
RPS6KA1	Lung cancer	1	1	aug2014	Uncertain significance
RPS6KA2	Lung cancer	2	2	aug2014	not provided
RPS6KA3	Coffin-Lowry syndrome	30	30	aug2014	Pathogenic
RPS6KA5	Malignant melanoma	1	1	aug2014	not provided
RPS6KA6	Malignant melanoma	4	4	aug2014	not provided
SH3D19	Malignant melanoma	2	2	aug2014	not provided
PSMD13	Developmental delay and additional significan	3	3	aug2014	Uncertain significance
ACOXL	Lung cancer	2	2	aug2014	not provided
FTCD	AllHighlyPenetrant	10	10	aug2014	Pathogenic
EDIL3	Lung cancer	8	8	aug2014	Uncertain significance
MINPP1	Thyroid cancer, follicular	3	3	aug2014	Pathogenic
GALNT9	Lung cancer	1	1	aug2014	Uncertain significance
METTL2B	Malignant melanoma	1	1	aug2014	not provided
GANAB	Lung cancer	2	2	aug2014	not provided
TOPAZ1	Malignant melanoma	5	5	aug2014	not provided
VAPB	Amyotrophic lateral sclerosis type 8	7	7	aug2014	Pathogenic
NPHP3	not provided	23	23	aug2014	Pathogenic
NPHP1	AllHighlyPenetrant	32	32	aug2014	Benign
CEMIP	Malignant melanoma	3	3	aug2014	not provided
NPHP4	AllHighlyPenetrant	25	25	aug2014	Benign
CTH	Cystathioninuria	6	6	aug2014	Pathogenic
EXOSC10	Malignant melanoma	1	1	aug2014	not provided
ARF3	Malignant melanoma	1	1	aug2014	not provided
ARF5	Developmental delay and additional significan	1	1	aug2014	Pathogenic
ARF4	Nonsyndromic microcephaly	1	1	aug2014	Pathogenic
MYLK2	AllHighlyPenetrant	43	43	aug2014	Benign
MYLK3	Malignant melanoma	6	6	aug2014	not provided
SP110	Hepatic venoocclusive disease with immunodefi	9	9	aug2014	Pathogenic
EFCAB1	Lung cancer	1	1	aug2014	Uncertain significance
RGPD4	Malignant melanoma	2	2	aug2014	not provided
TRMT44	Variant of unknown significance	2	2	aug2014	not provided
MOB2	Malignant melanoma	4	4	aug2014	not provided
OR10S1	Malignant melanoma	2	2	aug2014	not provided
LINC00670	Lung cancer	3	3	aug2014	Uncertain significance
LINC00671	Lung cancer	1	1	aug2014	Uncertain significance
RAB11FIP3	Malignant melanoma	1	1	aug2014	not provided
SLCO1B1	Malignant melanoma	9	9	aug2014	not provided
RAB11FIP1	Malignant melanoma	1	1	aug2014	not provided
AGAP11	Malignant melanoma	3	3	aug2014	not provided
RAB11FIP4	Malignant melanoma	1	1	aug2014	not provided
BPIFA2	Lung cancer	2	2	aug2014	not provided
BPIFA3	Malignant melanoma	1	1	aug2014	not provided
FOXO1	Lung cancer	1	1	aug2014	Uncertain significance
SPP2	Developmental delay and additional significan	1	1	aug2014	Uncertain significance
SLITRK6	Deafness, cochlear, with myopia and intellect	4	4	aug2014	Pathogenic
IFIH1	AICARDI-GOUTIERES SYNDROME 7	8	8	aug2014	Pathogenic
SLCO1B7	Malignant melanoma	3	3	aug2014	not provided
HMGB3	MICROPHTHALMIA, SYNDROMIC 13	2	2	aug2014	Pathogenic
EEF1A1	Malignant melanoma	4	4	aug2014	not provided
EEF1A2	Developmental delay and additional significan	3	3	aug2014	Pathogenic
ARHGEF12	Malignant melanoma	4	4	aug2014	not provided
FYCO1	Cataract, autosomal recessive congenital 2	6	6	aug2014	Pathogenic
RAB2A	Lung cancer	1	1	aug2014	Uncertain significance
SPNS3	Malignant melanoma	3	3	aug2014	not provided
SPNS2	Lung cancer	1	1	aug2014	Uncertain significance
ARL14	Malignant melanoma	1	1	aug2014	not provided
FRRS1	Malignant melanoma	1	1	aug2014	not provided
ARHGEF15	Malignant melanoma	3	3	aug2014	not provided
SCP2D1	Malignant melanoma	4	4	aug2014	not provided
AASS	Hyperlysinemia	7	7	aug2014	Pathogenic
ARHGEF17	Malignant melanoma	1	1	aug2014	not provided
KIF4B	Malignant melanoma	3	3	aug2014	not provided
KIF4A	MENTAL RETARDATION, X-LINKED 100	1	1	aug2014	Pathogenic
CLIP3	Malignant melanoma	1	1	aug2014	not provided
CLIP2	Malignant melanoma	4	4	aug2014	not provided
CLIP1	Malignant melanoma	2	2	aug2014	not provided
ETNK2	Lung cancer	1	1	aug2014	Uncertain significance
MNDA	Malignant melanoma	4	4	aug2014	not provided
HEXDC	Malignant melanoma	1	1	aug2014	not provided
ERMARD	Periventricular nodular heterotopia 6	1	1	aug2014	Pathogenic
DHRS7B	Global developmental delay	1	1	aug2014	Uncertain significance
DHRS7C	Malignant melanoma	1	1	aug2014	not provided
CD48	Malignant melanoma	1	1	aug2014	not provided
MND1	Lung cancer	1	1	aug2014	Uncertain significance
CD44	Calcium oxalate urolithiasis	16	16	aug2014	association
CD46	Atypical hemolytic-uremic syndrome 2	6	6	aug2014	risk factor
CA13	Lung cancer	1	1	aug2014	Uncertain significance
CD40	Immunodeficiency with hyper IgM type 3	5	5	aug2014	Pathogenic
CA11	Malignant melanoma	1	1	aug2014	not provided
CA10	Lung cancer	10	10	aug2014	Uncertain significance
PSMD5-AS1	Lung cancer	1	1	aug2014	Uncertain significance
FPGT	Malignant melanoma	1	1	aug2014	not provided
CLK1	Lung cancer	1	1	aug2014	Uncertain significance
RAB20	Lung cancer	1	1	aug2014	Uncertain significance
RAB23	Carpenter syndrome	4	4	aug2014	Pathogenic
TBL1X	Lung cancer	1	1	aug2014	Uncertain significance
RAB28	Cone-rod dystrophy 18	2	2	aug2014	Pathogenic
GLRA2	Lung cancer	1	1	aug2014	Uncertain significance
GLRA1	Hyperekplexia hereditary	28	28	aug2014	Pathogenic
DZIP1L	Malignant melanoma	1	1	aug2014	not provided
FXR2	Malignant melanoma	1	1	aug2014	not provided
GLRA4	Malignant melanoma	1	1	aug2014	not provided
WDR78	Malignant melanoma	1	1	aug2014	not provided
FAR1	Malignant melanoma	1	1	aug2014	not provided
ACTR1B	Malignant melanoma	1	1	aug2014	not provided
ACTR1A	Malignant melanoma	1	1	aug2014	not provided
FAR2	Lung cancer	2	2	aug2014	Uncertain significance
WDR72	Malignant melanoma	10	10	aug2014	not provided
FKBP7	Lung cancer	1	1	aug2014	Uncertain significance
DHX29	Malignant melanoma	3	3	aug2014	not provided
MCF2	Lung cancer	3	3	aug2014	Uncertain significance
PPP2R3A	Malignant melanoma	1	1	aug2014	not provided
CDO1	Malignant melanoma	1	1	aug2014	not provided
NQO1	Benzene toxicity, susceptibility to	3	3	aug2014	risk factor
PRPF8	Retinitis pigmentosa 13	7	7	aug2014	Pathogenic
SFMBT2	Lung cancer	2	2	aug2014	not provided
PRPF3	Retinitis pigmentosa 18	5	5	aug2014	Pathogenic
PRPF4	Malignant melanoma	1	1	aug2014	not provided
PRPF6	Retinitis pigmentosa 60	1	1	aug2014	Pathogenic
CD72	Malignant melanoma	1	1	aug2014	not provided
CNDP2	Malignant melanoma	1	1	aug2014	not provided
CLEC1B	Malignant melanoma	1	1	aug2014	not provided
ZFHX4	Malignant melanoma	20	20	aug2014	not provided
ZFP64	Lung cancer	2	2	aug2014	not provided
OGT	Malignant melanoma	1	1	aug2014	not provided
PIP4K2C	Malignant melanoma	1	1	aug2014	not provided
IL31RA	Malignant melanoma	3	3	aug2014	not provided
SPANXN4	not provided	1	1	aug2014	Uncertain significance
LEFTY2	not provided	7	7	aug2014	Benign
ARRDC5	Malignant melanoma	1	1	aug2014	not provided
RFC3	Lung cancer	1	1	aug2014	Uncertain significance
ARRDC3	not provided	1	1	aug2014	Uncertain significance
TTI2	Mental retardation, autosomal recessive 39	2	2	aug2014	Pathogenic
RAB27A	Griscelli syndrome type 2	13	13	aug2014	Pathogenic
RAB27B	Muscular hypotonia	3	3	aug2014	Pathogenic
RABGAP1L	Lung cancer	6	6	aug2014	Uncertain significance
ELK3	Lung cancer	1	1	aug2014	Uncertain significance
CDON	Holoprosencephaly 11	9	9	aug2014	Pathogenic
LSAMP	Lung cancer	22	22	aug2014	Uncertain significance
PAK6	Malignant melanoma	4	4	aug2014	not provided
PAK7	Malignant melanoma	7	7	aug2014	not provided
STRADA	Polyhydramnios, megalencephaly, and symptomat	1	1	aug2014	Pathogenic
STRADB	Malignant melanoma	1	1	aug2014	not provided
PAK3	X-linked mental retardation 30	11	11	aug2014	Pathogenic
EZH1	Malignant melanoma	1	1	aug2014	not provided
NSDHL	Child syndrome	11	11	aug2014	Pathogenic
KCNG3	Malignant melanoma	1	1	aug2014	not provided
KCNG4	Malignant melanoma	1	1	aug2014	not provided
NUBPL	Mitochondrial complex I deficiency	9	9	aug2014	Pathogenic
OR4C15	Malignant melanoma	2	2	aug2014	not provided
OR4C16	Malignant melanoma	2	2	aug2014	not provided
OR4C13	Malignant melanoma	6	6	aug2014	not provided
OR4C12	Malignant melanoma	2	2	aug2014	not provided
DEFB112	Malignant melanoma	2	2	aug2014	not provided
CYP2D6	Debrisoquine, poor metabolism of	9	9	aug2014	Pathogenic
MFSD2B	Lung cancer	1	1	aug2014	Uncertain significance
KIF19	Malignant melanoma	1	1	aug2014	not provided
LCN15	Malignant melanoma	1	1	aug2014	not provided
DMBT1	Malignant melanoma	4	4	aug2014	not provided
AXDND1	Malignant melanoma	2	2	aug2014	not provided
PRKG1	Lung cancer	25	25	aug2014	Uncertain significance
PRKG2	Lung cancer	2	2	aug2014	not provided
TNS3	Malignant melanoma	2	2	aug2014	not provided
TRAF3IP2	CANDIDIASIS, FAMILIAL, 8 (1 family)	2	2	aug2014	Pathogenic
TNS1	Lung cancer	4	4	aug2014	not provided
TNS4	Malignant melanoma	5	5	aug2014	not provided
ARID2	AllHighlyPenetrant	22	22	aug2014	not provided
SPRR3	Malignant melanoma	2	2	aug2014	not provided
PMEPA1	Malignant melanoma	1	1	aug2014	not provided
OR8D4	Lung cancer	2	2	aug2014	not provided
OR8D1	Malignant melanoma	4	4	aug2014	not provided
OR8D2	Malignant melanoma	1	1	aug2014	not provided
KLC1	Malignant melanoma	4	4	aug2014	not provided
FASTKD2	not provided	9	9	aug2014	Benign
GLYCTK	Deficiency of glycerate kinase	5	5	aug2014	Pathogenic
TRIM9	Malignant melanoma	3	3	aug2014	not provided
PFN1	Amyotrophic lateral sclerosis 18	4	4	aug2014	Pathogenic
SHISA6	Lung cancer	3	3	aug2014	Uncertain significance
NUBP1	Malignant melanoma	2	2	aug2014	not provided
TMEM217	Malignant melanoma	3	3	aug2014	not provided
CREM	Global developmental delay	1	1	aug2014	Pathogenic
TMEM215	Malignant melanoma	1	1	aug2014	not provided
SHISA3	Malignant melanoma	2	2	aug2014	not provided
COX10	not provided	36	36	aug2014	Pathogenic
TRIM3	Malignant melanoma	1	1	aug2014	not provided
TRIM2	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2R 	3	3	aug2014	Pathogenic
ARPP21	Malignant melanoma	5	5	aug2014	not provided
COX15	not provided	14	14	aug2014	Benign
TRIM7	Malignant melanoma	1	1	aug2014	not provided
TRIM6	Malignant melanoma	1	1	aug2014	not provided
PDGFRB	Basal ganglia calcification, idiopathic, 4	5	5	aug2014	Pathogenic
PDGFRA	AllHighlyPenetrant	59	59	aug2014	not provided
WRAP53	Dyskeratosis congenita, autosomal recessive, 	4	4	aug2014	Pathogenic
UGT2A3	Malignant melanoma	5	5	aug2014	not provided
KIAA1462	Malignant melanoma	3	3	aug2014	not provided
SCN10A	Malignant melanoma	23	23	aug2014	not provided
PDGFRL	Carcinoma of colon	2	2	aug2014	other
OSBP2	Malignant melanoma	2	2	aug2014	not provided
ZNF195	Malignant melanoma	1	1	aug2014	not provided
MCTP1	Lung cancer	3	3	aug2014	Uncertain significance
MCTP2	Malignant melanoma	8	8	aug2014	not provided
BET1	Lung cancer	1	1	aug2014	Uncertain significance
NUP62	AllHighlyPenetrant	5	5	aug2014	Likely benign
LOC101929631	Lung cancer	1	1	aug2014	Uncertain significance
ALCAM	Nonsyndromic microcephaly	2	2	aug2014	Pathogenic
TPM3	not provided	35	35	aug2014	not provided
TPM2	not provided	36	36	aug2014	not provided
TPM1	AllHighlyPenetrant	110	110	aug2014	Uncertain significance
C19orf38	Malignant melanoma	1	1	aug2014	not provided
FOXB2	Malignant melanoma	1	1	aug2014	not provided
TAGLN	Malignant melanoma	1	1	aug2014	not provided
FBXW4	Developmental delay and additional significan	5	5	aug2014	Pathogenic
FBXW7	AllHighlyPenetrant	9	9	aug2014	not provided
ETFA	GLUTARIC ACIDEMIA IIA	10	10	aug2014	Pathogenic
TGFBR2	Loeys-Dietz syndrome type 1B	61	61	aug2014	Benign
TGFBR1	Loeys-Dietz syndrome 1	24	24	aug2014	Pathogenic
ETFB	not provided	8	8	aug2014	Pathogenic
SH3RF2	Malignant melanoma	2	2	aug2014	not provided
SH3RF3	Lung cancer	2	2	aug2014	Uncertain significance
SH3RF1	Lung cancer	1	1	aug2014	Uncertain significance
SMNDC1	Malignant melanoma	1	1	aug2014	not provided
TPMT	Thiopurine methyltransferase deficiency	8	8	aug2014	Pathogenic
ANKLE2	Lung cancer	1	1	aug2014	Uncertain significance
ATXN8OS	Parkinson disease, late-onset, susceptibility	4	4	aug2014	Uncertain significance
CA6	Malignant melanoma	1	1	aug2014	not provided
LINC01278	Lung cancer	1	1	aug2014	Uncertain significance
TJP2	AllHighlyPenetrant	29	29	aug2014	Benign
TJP3	Malignant melanoma	2	2	aug2014	not provided
TJP1	Lung cancer	2	2	aug2014	Uncertain significance
LINC01446	Lung cancer	2	2	aug2014	Uncertain significance
LINC01111	Lung cancer	3	3	aug2014	Uncertain significance
